Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.39656293392181,8.45703780651093,8.37134718894959,8.25823321938515,8.78850445151329,7.54439905285835,9.12431478500366,..,..,..
Argentina,ARG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1068.61059570313,1168.06579589844,1206.93286132813,1089.5,1305.39501953125,959.291564941406,1324.603515625,..,..,..
Argentina,ARG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,17226.2707236215,16856.718216504,17070.0712000244,16459.2049590457,16727.4347429468,16207.200833909,16468.0204553494,15897.0122263645,15399.4275759394,..
Argentina,ARG,GDP (constant LCU),NY.GDP.MKTP.KN,710781597200,703485989500,720407105300,702306046000,721487146600,706477848600,725330848500,707329642300,692030440800,..
Argentina,ARG,Gini index (World Bank estimate),SI.POV.GINI,42.7,41.4,41,41.7,..,42,41.2,41.4,..,..
Argentina,ARG,GNI (constant LCU),NY.GNP.MKTP.KN,689339866790.585,684688344052.451,702273253094.714,686096083502.721,706131189799.975,690230674776.076,705589720308.06,680370555954.473,664349047045.31,..
Argentina,ARG,GNI per capita (constant LCU),NY.GNP.PCAP.KN,16706.615946021,16406.2947295085,16640.3889467572,16079.3091904691,16371.4120937584,15834.4768912269,16019.8149177677,15291.1152023788,14783.4465537265,..
Argentina,ARG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.5,4.7,4.9,5,..,..,..,..,..,..
Argentina,ARG,Income share held by highest 10%,SI.DST.10TH.10,31,29.7,29.4,29.9,..,30.3,29.7,29.9,..,..
Argentina,ARG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,4.2463,..,..,2.5821,2.5996,..,..,..
Argentina,ARG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,38.2604784860788,37.9961446073599,37.7410622908127,37.4954324954567,37.2602857528495,37.0355002157457,36.8197273819288,36.6134837504002,36.4233895896017,..
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,15.0771515955406,15.2495426957383,15.421160233713,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,..,..
Argentina,ARG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,44.0532927918987,43.8753602611212,43.7055621842415,43.5459309342739,43.3967164863294,43.2579876361677,43.1279998000218,43.0081024392632,42.9040289361208,..
Argentina,ARG,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,18177045,18310623,18445030,18580831,18717857,18856316,18995646,19136241,19280518,..
Argentina,ARG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,16.7000007629395,..,14.6999998092651,..,14.6999998092651,..,..
Argentina,ARG,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,20.5,20.1,20,20,..,20.7,19.4,20.3,..,..
Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,9.01000000000001,8.879,8.751,8.623,8.497,8.373,8.251,8.13,8.009,..
Argentina,ARG,Scientific and technical journal articles,IP.JRN.ARTC.SC,7733.75,7842.75,7994.13,8464.74,8370.01,8593.36,8704.3,8811.13,..,..
Argentina,ARG,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.399747599889796,-0.327704530158683,-0.332978802729149,-0.374035541874903,-0.393992378745193,-0.412892628615815,-0.43067305139086,-0.461530370218559,-0.506115918707072,..
Argentina,ARG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.56597,0.63491,0.61849,0.59396,0.62262,0.55815,0.54152,..,..,..
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.17950010299683,7.21659994125366,7.09959983825684,7.26760005950928,..,..,8.34739971160889,9.22049999237061,9.84270000457764,..
Argentina,ARG,Urban population,SP.URB.TOTL,37543830,38027774,38509756,38990109,39467043,39940546,40410674,40877099,41339571,..
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.30814131603172,1.28077370283392,1.25948243003778,1.2396386789085,1.21579706300955,1.19260291906809,1.17019595911431,1.14760215897919,1.12501972603644,..
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.99,91.121,91.249,91.377,91.503,91.627,91.749,91.87,91.991,..
Armenia,ARM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.37587842345238,9.13455188274384,10.3234454989433,10.1782701909542,10.1176336407661,9.95196625590324,10.3627048432827,..,..,..
Armenia,ARM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,330.685577392578,336.590362548828,396.791107177734,406.592895507813,366.049224853516,358.842102050781,407.635864257813,..,..,..
Armenia,ARM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1383575.38917818,1479237.7789697,1521009.81248516,1567748.29224321,1610643.90360399,1608042.70371045,1723560.5989228,1808906.1349738,1942464.21660524,..
Armenia,ARM,GDP (constant LCU),NY.GDP.MKTP.KN,3979907182835.82,4266460500000,4407253696500,4565914829574,4712024104120.37,4721448152328.61,5075556763753.25,5339485715468.42,5745286629844.02,..
Armenia,ARM,Gini index (World Bank estimate),SI.POV.GINI,29.4,29.6,30.6,31.5,32.4,32.5,33.6,34.4,..,..
Armenia,ARM,GNI (constant LCU),NY.GNP.MKTP.KN,4117257188685.84,4436421190500,4671934942494.89,4764697381344.47,4891941239052.87,4824676162980.49,5245819570251.23,5405739004422.34,5836259386470.9,..
Armenia,ARM,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1431323.76095356,1538165.37816519,1612355.30790303,1636002.08533794,1672142.40830806,1643200.35958038,1781378.54450025,1831351.36420323,1973221.83338204,..
Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.7,4,4.1,..,4.2,..,..,..,..,..
Armenia,ARM,Income share held by highest 10%,SI.DST.10TH.10,24,24.5,24.7,25.7,26.7,25.3,28.4,29.2,..,..
Armenia,ARM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.2988,5.2888,5.2009,5.1552,4.9535,..,6.107,..,..,..
Armenia,ARM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,58.2512394353674,58.2395369262703,58.2038869431711,58.1184347110783,58.0447392019333,58.000950231619,57.9734407885213,57.9567675616692,57.9364205004899,..
Armenia,ARM,Population density (people per sq. km of land area),EN.POP.DNST,101.03751317176,101.307657183,101.77674745346,102.297260273973,102.759149982438,103.131225851774,103.435511064278,103.680224798033,..,..
Armenia,ARM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,36.8963316319826,36.8306746794377,36.7639039972612,36.6797108779245,36.6175215420811,36.5881669372027,36.5829838200033,36.5991186323081,36.6268264422965,..
Armenia,ARM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1061337,1062281,1065265,1068261,1071265,1074282,1077299,1080324,1083323,..
Armenia,ARM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,14.3999996185303,..,9.30000019073486,..,9.30000019073486,..,..
Armenia,ARM,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,6.5,7.3,8,8.4,8.8,11.8,6.9,7.8,..,..
Armenia,ARM,Rural population (% of total population),SP.RUR.TOTL.ZS,36.66,36.76,36.836,36.888,36.915,36.918,36.897,36.851,36.781,..
Armenia,ARM,Scientific and technical journal articles,IP.JRN.ARTC.SC,586.85,548.17,539.92,544.54,531.24,530.82,511.24,521.33,..,..
Armenia,ARM,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.246002116952404,0.53944225287482,0.668456148283349,0.651173040190936,0.523699204847976,0.36951261443671,0.237732038809755,0.111575894443556,0.0113989342119917,..
Armenia,ARM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.27014,0.23853,0.22216,0.24151,0.25002,0.23305,0.22788,0.18913,..,..
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,18.4428997039795,17.3013000488281,16.1788997650146,17.4985008239746,18.2609996795654,17.6172008514404,17.7045001983643,18.9659004211426,..,..
Armenia,ARM,Urban population,SP.URB.TOTL,1821999,1823986,1830230,1838076,1845585,1852180,1858263,1864017,1869848,..
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,-0.184900405535349,0.108996619389129,0.341742583189794,0.427773035536166,0.407692803480127,0.356702331960378,0.3278856702453,0.309165596528027,0.312330774687418,..
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.34,63.24,63.164,63.112,63.085,63.082,63.103,63.149,63.219,..
Aruba,ABW,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,GDP per capita (constant LCU),NY.GDP.PCAP.KN,31476.0010191482,30889.2355694228,31999.1469479154,31904.9376529767,33540.2622171534,34071.2163399191,34589.7054078166,..,..,..
Aruba,ABW,GDP (constant LCU),NY.GDP.MKTP.KN,3212000000,3168000000,3301000000,3310903000,3499624500,3573116600,3644578900,..,..,..
Aruba,ABW,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Population density (people per sq. km of land area),EN.POP.DNST,566.922222222222,569.777777777778,573.105555555556,576.522222222222,579.672222222222,582.622222222222,585.366666666667,588.027777777778,..,..
Aruba,ABW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Rural population (% of total population),SP.RUR.TOTL.ZS,57.06,57.043,57.01,56.959,56.892,56.808,56.707,56.589,56.454,..
Aruba,ABW,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.578723260437128,0.472887028751366,0.525087726398575,0.505428484374126,0.427109393196944,0.359851739443456,0.291638240327567,0.245722958311065,0.203475836573019,..
Aruba,ABW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.89999961853027,..,..,..,..,..,..,..,..,..
Aruba,ABW,Urban population,SP.URB.TOTL,43819,44057,44348,44665,44979,45296,45616,45948,46295,..
Aruba,ABW,Urban population growth (annual %),SP.URB.GROW,0.0936105186113688,0.541673680937452,0.658336182365419,0.712258524369723,0.700551702707342,0.702301418866805,0.703980380077249,0.725179011284149,0.752364161685261,..
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.94,42.957,42.99,43.041,43.108,43.192,43.293,43.411,43.546,..
Australia,AUS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.54151993989944,8.67569968104362,8.75855982303619,9.03803408145905,9.31473970413208,9.19608399271965,9.20594781637192,..,..,..
Australia,AUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5876.86572265625,6047.0576171875,5838.41357421875,5637.56689453125,4887.80078125,4999.810546875,5331.81787109375,..,..,..
Australia,AUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,68451.6722094837,69902.6303293405,70485.8572865968,71201.369791707,71722.8484470206,72567.6800791306,73044.9242455652,74046.4757034952,74315.809219625,..
Australia,AUS,GDP (constant LCU),NY.GDP.MKTP.KN,1529212000000,1589129000000,1630206000000,1671501000000,1708151000000,1755478000000,1797041000000,1849880000000,1884969000000,..
Australia,AUS,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,34.4,..,..,..,..,..,..
Australia,AUS,GNI (constant LCU),NY.GNP.MKTP.KN,1465159944509.33,1538701266833.21,1588781055281.89,1627106948110.84,1673526561386.44,1715215384756.62,1748333008274.83,1792113000000,1821801875072.52,..
Australia,AUS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,65584.5286696797,67684.4144451017,68694.7506770603,69310.3046322411,70269.0171620561,70903.3102709469,71065.0742779134,71734.1944950039,71825.4149452032,..
Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.8,..,..,3.8,..,..,..,..,..,..
Australia,AUS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,27,..,..,..,..,..,..
Australia,AUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,10.8124,10.1433,11.9398,12.1107,12.2016,12.4053,12.5508,..,..,..
Australia,AUS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,22.2181733455639,22.1972539141978,22.1812951526252,22.2168650669147,22.2644362380115,22.2853199862516,22.277628513169,22.3020126013875,22.2954561726393,..
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,2.90798641031983,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19836141871706,3.24787091037205,..,..
Australia,AUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,59.5951776954224,59.6872496119707,59.792264216444,60.0378919704413,60.3172951623478,60.5264531834214,60.6631246580543,60.8916182277904,60.8993141425074,..
Australia,AUS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,13313577,13568980,13828832,14094307,14365164,14641898,14924257,15212363,15446689,..
Australia,AUS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,10,..,..,..,..,..,..
Australia,AUS,Rural population (% of total population),SP.RUR.TOTL.ZS,14.7,14.598,14.498,14.398,14.299,14.2,14.096,13.988,13.876,..
Australia,AUS,Scientific and technical journal articles,IP.JRN.ARTC.SC,45026.57,46511.75,50340.27,52666.28,52945.01,53781.62,53428.79,53610.22,..,..
Australia,AUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.590016537588383,1.04950290202891,1.03377142785345,0.799422656982681,0.74925064728382,0.867186152709259,0.949422218240633,0.766974495363977,0.712080018000703,..
Australia,AUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.23765,..,2.1787,..,1.91943,..,1.87372,..,..,..
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.08109998703003,5.22359991073608,5.66200017929077,6.07679986953735,6.05420017242432,5.70989990234375,5.59110021591187,5.29829978942871,5.15999984741211,..
Australia,AUS,Urban population,SP.URB.TOTL,19056040,19414834,19775013,20095657,20410546,20755798,21133982,21488110,21844756,..
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,1.52795741614347,1.86533013697943,1.83817579922612,1.60845510176755,1.55480059894141,1.67739012761928,1.80566369778429,1.66174925937128,1.64611338329492,..
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.3,85.402,85.502,85.602,85.701,85.8,85.904,86.012,86.124,..
Austria,AUT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.0261330604553,10.1991556584835,10.2857492864132,10.3680923581123,10.3677898645401,10.4191698133945,10.3966169059277,..,..,..
Austria,AUT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5161.05810546875,4966.37646484375,5233.853515625,5386.4248046875,4610.966796875,4718.9443359375,4939.87548828125,..,..,..
Austria,AUT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,40063.5274880021,40152.6490360429,39926.8711151164,39878.0123364859,39833.5323259551,40225.7485347961,40936.5726838537,41723.4221829234,42221.862243464,..
Austria,AUT,GDP (constant LCU),NY.GDP.MKTP.KN,336198820000,338486470000,338572800000,340811690000,344269230000,351439010000,360142200000,368856790000,374806300000,..
Austria,AUT,Gini index (World Bank estimate),SI.POV.GINI,30.8,30.5,30.8,30.5,30.5,30.8,29.7,..,..,..
Austria,AUT,GNI (constant LCU),NY.GNP.MKTP.KN,337325331005.203,338824699276.781,339475757756.298,341257581355.476,340879530000,351412392134.163,356955982344.074,367852713972.163,..,..
Austria,AUT,GNI per capita (constant LCU),NY.GNP.PCAP.KN,40197.769495819,40192.7711757677,40033.3542051878,39930.1856084015,39441.3284553818,40222.7018508845,40574.4023226508,41609.8456156784,..,..
Austria,AUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.7,7.7,7.6,..,..,..,..,..,..,..
Austria,AUT,Income share held by highest 10%,SI.DST.10TH.10,23.7,23.5,24.3,24.1,23.8,23.9,23,..,..,..
Austria,AUT,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,6.8065,6.8288,6.874,6.9807,7.0138,7.0183,7.0899,..,..,..
Austria,AUT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,36.5339303847556,36.776020360823,36.8679209813428,36.889441147414,36.7869427725879,36.6996193690096,36.7542201329014,36.8769086796647,36.8730190265855,..
Austria,AUT,Population density (people per sq. km of land area),EN.POP.DNST,101.6417363772,102.114865434913,102.7471301857,103.563324191706,104.730792682674,105.869493435483,106.607445296677,107.127966860564,..,..
Austria,AUT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.8663547770085,21.0163925441913,21.1385898031126,21.22102098251,21.2315851795834,21.2509162531986,21.3519966772628,21.4981334244894,21.5762481008648,..
Austria,AUT,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1751030,1771680,1792515,1813624,1834982,1856622,1878456,1900547,1915338,..
Austria,AUT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,10.1,10.7,9.6,10.5,11.3,10.7,10.7,..,..,..
